,slab,eta,pH,dict_ads,R_CO(g),R_CH2O(g),R_CH3OH(l),R_CH4(g)
889,Cu3Ge1,-0.0,0,"{'*CO': 0.9999999999966473, '*CHO': 2.358410936395823e-13, '*COH': 3.929866790258823e-17, '*CH2O': 1.9495359143010375e-24, '*CHOH': 3.3170849158318923e-22, '*C': 6.702027976891653e-23, '*CH3O': 1.050509757868973e-20, '*CH2OH': 3.905547981641924e-21, '*CH': 1.8183899065118243e-18, '*O': 6.327251741379517e-31, '*CH3OH': 2.1315719128701655e-27, '*CH2': 5.132407225289769e-20, '*OH': 1.5594802345908192e-22, '*CH3': 7.458962298189677e-16, '*H2O': 4.707625978034076e-19, '*CH4': 2.457099633486135e-25}",0.00032910843565403525,1.2111370980031631e-11,1.3516286481196326e-16,6.179720357376008e-13
890,Cu3Ge1,-0.0,1,"{'*CO': 0.9999999999968604, '*CHO': 2.349674338609867e-14, '*COH': 3.912773343173866e-18, '*CH2O': 5.806255750562342e-26, '*CHOH': 1.7011930442823014e-23, '*C': 4.5476642740155886e-24, '*CH3O': 4.2261308520984663e-22, '*CH2OH': 2.1466430718041905e-22, '*CH': 1.3493775060308998e-19, '*O': 6.235098520902895e-32, '*CH3OH': 4.9022065675559326e-29, '*CH2': 3.3232609006599415e-21, '*OH': 1.5512455684607132e-21, '*CH3': 4.993159446133006e-17, '*H2O': 4.707625978032138e-19, '*CH4': 6.673260728644913e-27}",0.00032910843977873583,3.6071003813856284e-13,3.108486650486466e-18,1.67835624574774e-14
891,Cu3Ge1,-0.0,2,"{'*CO': 0.9999999999968816, '*CHO': 2.340666804279165e-15, '*COH': 3.896044686681815e-19, '*CH2O': 1.6787169592997405e-27, '*CHOH': 8.626992043892345e-25, '*C': 3.100367331002655e-25, '*CH3O': 1.655513643309514e-23, '*CH2OH': 1.1651868055703394e-23, '*CH': 9.078543775290809e-21, '*O': 6.00138441146156e-30, '*CH3OH': 3.7046770535557115e-30, '*CH2': 2.158453382428632e-22, '*OH': 1.5512428805453623e-20, '*CH3': 3.3128031038228788e-18, '*H2O': 4.707625978032147e-19, '*CH4': 1.7629402503694575e-28}",0.0003291084401908506,1.0428925015130716e-14,2.3491338046741887e-19,4.433877080435156e-16
892,Cu3Ge1,-0.0,3,"{'*CO': 0.9999999999968837, '*CHO': 2.331479886721811e-16, '*COH': 3.879866960603233e-20, '*CH2O': 4.7119675003166287e-29, '*CHOH': 4.1971130971617415e-26, '*C': 2.124001622378589e-26, '*CH3O': 6.315092713558878e-25, '*CH2OH': 6.059748097074913e-25, '*CH': 6.650353462547946e-22, '*O': 6.03837900645684e-28, '*CH3OH': 7.566157439501199e-31, '*CH2': 1.384529333869711e-23, '*OH': 1.5512428701612567e-19, '*CH3': 2.134220302844017e-19, '*H2O': 4.707625978032153e-19, '*CH4': 4.438268885020209e-30}",0.00032910844022993047,2.9272805914246316e-16,4.797696521363487e-20,1.1162453566174638e-17
893,Cu3Ge1,-0.0,4,"{'*CO': 0.9999999999968839, '*CHO': 2.3222078403948174e-17, '*COH': 3.8643953062284366e-21, '*CH2O': 1.284109085635669e-30, '*CHOH': 1.723311279491005e-27, '*C': 1.462486760594236e-27, '*CH3O': 2.3459170269622863e-26, '*CH2OH': 2.65622341835882e-26, '*CH': 4.513794926932257e-23, '*O': 6.073358179513378e-26, '*CH3OH': 1.5750520977931643e-31, '*CH2': 8.371913790484997e-25, '*OH': 1.5512428701134461e-18, '*CH3': 1.2168304449061874e-20, '*H2O': 4.707625978032154e-19, '*CH4': 9.704712823530878e-32}",0.0003291084402370359,7.977448068987604e-18,9.987397210500948e-21,2.4407806076843494e-19
894,Cu3Ge1,-0.0,5,"{'*CO': 0.9999999999968839, '*CHO': 2.312935202221964e-18, '*COH': 3.849760151621565e-22, '*CH2O': 3.3978938896581797e-32, '*CHOH': 4.400317379087859e-29, '*C': 1.0125058422079775e-28, '*CH3O': 8.495531660632662e-28, '*CH2OH': 6.873386325045196e-28, '*CH': 2.70928369108234e-24, '*O': 6.105532087157318e-24, '*CH3OH': 2.1698737238841265e-32, '*CH2': 5.014525307032975e-26, '*OH': 1.5512428701135495e-17, '*CH3': 4.664829684266697e-22, '*H2O': 4.707625978032154e-19, '*CH4': 1.4002513849811293e-33}",0.0003291084402370359,2.110920509160634e-19,1.3759158066849872e-21,3.521697641637631e-21
895,Cu3Ge1,-0.0,6,"{'*CO': 0.9999999999968838, '*CHO': 2.303746139739622e-19, '*COH': 3.836063419987761e-23, '*CH2O': 8.730987777076919e-34, '*CHOH': 6.299931777177099e-31, '*C': 7.07458892525668e-30, '*CH3O': 3.0446928904726377e-29, '*CH2OH': 1.0314750256844532e-29, '*CH': 1.9112835426533536e-25, '*O': 6.134263957467952e-22, '*CH3OH': 1.2723275820181684e-33, '*CH2': 3.408434013248897e-27, '*OH': 1.551242870113425e-16, '*CH3': 7.832659824091391e-24, '*H2O': 4.707625978032153e-19, '*CH4': 8.684215137184126e-36}",0.0003291084402334832,5.424072017068355e-21,8.067822620785705e-23,2.1841206727234857e-23
896,Cu3Ni1,-1.5,0,"{'*CO': 0.9996262846742849, '*CHO': 3.4154537629470455e-08, '*COH': 3.260253882490996e-06, '*CH2O': 4.636418184829417e-09, '*CHOH': 3.810472799514235e-07, '*C': 8.972350581277458e-09, '*CH3O': 1.4529258252252167e-10, '*CH2OH': 1.1877792739507722e-08, '*CH': 2.119467807691456e-06, '*O': 1.6081734291030507e-13, '*CH3OH': 2.683456246216346e-09, '*CH2': 7.442281904574349e-07, '*OH': 5.818483277932336e-11, '*CH3': 0.0003654318385733693, '*H2O': 5.842745809070659e-10, '*CH4': 1.3480308471018e-06}",-2282118.3831072478,6.102750257241394e-07,0.04948000052363904,2282118.3334556925
897,Cu3Ni1,-1.5,1,"{'*CO': 0.9997668286332403, '*CHO': 1.7076837322373688e-08, '*COH': 1.8231829668477214e-06, '*CH2O': 2.150405955152888e-09, '*CHOH': 1.5462025521524406e-07, '*C': 2.73608856640449e-09, '*CH3O': 5.574099788407303e-11, '*CH2OH': 3.45880236997426e-09, '*CH': 1.0856755518997309e-06, '*O': 4.0965104533952374e-14, '*CH3OH': 6.528101383062794e-10, '*CH2': 3.340884845314475e-07, '*OH': 1.1838306506444706e-11, '*CH3': 0.0002290909338344053, '*H2O': 2.1991925046503745e-10, '*CH4': 5.159164720203325e-07}",-873386.2241569473,2.830501903155129e-07,0.012037105516728965,873386.2123404113
898,Cu3Ni1,-1.5,2,"{'*CO': 0.9998564033660974, '*CHO': 8.190913394882016e-09, '*COH': 1.0220275660084455e-06, '*CH2O': 9.628465122397154e-10, '*CHOH': 6.119359547220435e-08, '*C': 8.093787405671826e-10, '*CH3O': 2.0759437149689537e-11, '*CH2OH': 9.6134751421539e-10, '*CH': 5.50356706223787e-07, '*O': 1.0139806298217697e-14, '*CH3OH': 1.507412562185027e-10, '*CH2': 1.4807892833876052e-07, '*OH': 2.3082266033893405e-12, '*CH3': 0.00014156088466597057, '*H2O': 8.078379532356733e-11, '*CH4': 1.908951944204533e-07}",-323159.57482610387,1.2673601832296955e-07,0.0027795040247599345,323159.5717397017
899,Cu3Ni1,-1.5,3,"{'*CO': 0.9999126199128423, '*CHO': 3.95383078408592e-09, '*COH': 5.748349261407239e-07, '*CH2O': 4.3683887232216093e-10, '*CHOH': 2.3726215655705224e-08, '*C': 2.326049169009551e-10, '*CH3O': 7.88361357513131e-12, '*CH2OH': 2.571910643572354e-10, '*CH': 2.7678537997628054e-07, '*O': 2.5670649185069035e-15, '*CH3OH': 3.345684355049079e-11, '*CH2': 6.498374608125444e-08, '*OH': 4.379801836478052e-13, '*CH3': 8.634778795366756e-05, '*H2O': 2.8852007399160507e-11, '*CH4': 6.838365820196913e-08}",-115763.68418214102,5.749952731097729e-08,0.0006169076312430131,115763.68336954183
900,Cu3Ni1,-1.5,4,"{'*CO': 0.9999419346929379, '*CHO': 1.9233569554521188e-09, '*COH': 3.597860672151341e-07, '*CH2O': 2.0118909728566855e-10, '*CHOH': 9.991849450553242e-09, '*C': 7.209299862649635e-11, '*CH3O': 3.0604219202831794e-12, '*CH2OH': 7.312949516557355e-11, '*CH': 1.528272817411307e-07, '*O': 6.676402349683098e-16, '*CH3OH': 7.874921165624997e-12, '*CH2': 3.124947882632055e-08, '*OH': 8.927109240615245e-14, '*CH3': 5.7475800226731275e-05, '*H2O': 1.1047675591492143e-11, '*CH4': 2.621648018943415e-08}",-44380.64141729987,2.648179621138836e-08,0.00014520494006494284,44380.64151185196
901,Cu3Ni1,-1.5,5,"{'*CO': 0.9999654839254934, '*CHO': 9.440017267382195e-10, '*COH': 2.0438688821814845e-07, '*CH2O': 9.420720705020799e-11, '*CHOH': 3.754259991195246e-09, '*C': 1.96788327172103e-11, '*CH3O': 1.2170494227371053e-12, '*CH2OH': 1.8443191875800396e-11, '*CH': 7.595803136872839e-08, '*O': 1.7907090272989365e-16, '*CH3OH': 1.663886359224719e-12, '*CH2': 1.3504332899271186e-08, '*OH': 1.673071369534234e-14, '*CH3': 3.420617435460912e-05, '*H2O': 3.71182885833205e-12, '*CH4': 8.812379011910544e-09}",-14918.04972586721,1.2400155338464203e-08,3.0680246060206266e-05,14918.049657920104
902,Cu3Ni1,-1.5,6,"{'*CO': 0.999979747880148, '*CHO': 4.679362710493809e-10, '*COH': 1.1666078973606949e-07, '*CH2O': 4.49079107013323e-11, '*CHOH': 1.3922461174640155e-09, '*C': 5.245443070337157e-12, '*CH3O': 4.966861981231445e-13, '*CH2OH': 4.556612239701649e-12, '*CH': 3.753091982934499e-08, '*O': 4.969767716759004e-17, '*CH3OH': 3.5029072959407825e-13, '*CH2': 5.792237741419225e-09, '*OH': 3.2251043083261854e-15, '*CH3': 2.0086571961704453e-05, '*H2O': 1.2069692568650244e-12, '*CH4': 2.8660207419422035e-09}",-4851.746043483235,5.911066531519364e-09,6.4589782330825896e-06,4851.74637364582
903,Cu3Ni1,-1.4,0,"{'*CO': 0.9998329351871309, '*CHO': 1.0277066763375227e-08, '*COH': 1.2222520584359557e-06, '*CH2O': 1.2332235986928616e-09, '*CHOH': 8.172832728080972e-08, '*C': 1.1839216216565476e-09, '*CH3O': 2.813147306316429e-11, '*CH2OH': 1.435305504320076e-09, '*CH': 6.798272469363767e-07, '*O': 1.5589976458566502e-14, '*CH3OH': 2.384333431637991e-10, '*CH2': 1.9072221213641898e-07, '*OH': 3.8427600013497335e-12, '*CH3': 0.00016454414135845145, '*H2O': 1.1046694929858404e-10, '*CH4': 2.606146552677712e-07}",-441186.24070881057,1.6232478033980271e-07,0.004396450272380044,441186.2361697192
904,Cu3Ni1,-1.4,1,"{'*CO': 0.9998979586677783, '*CHO': 4.950301687599418e-09, '*COH': 6.866795547614875e-07, '*CH2O': 5.571106962111e-10, '*CHOH': 3.187992866387528e-08, '*C': 3.432447295231745e-10, '*CH3O': 1.0615887579565709e-11, '*CH2OH': 3.8832162286978194e-10, '*CH': 3.4269982575189216e-07, '*O': 3.917464871951072e-15, '*CH3OH': 5.351815436106604e-11, '*CH2': 8.394442694204651e-08, '*OH': 7.343275229339299e-13, '*CH3': 0.0001007697889886982, '*H2O': 3.981260491493859e-11, '*CH4': 9.429965720912484e-08}",-159635.90049290887,7.333047428160995e-08,0.0009868162782767612,159635.89976820213
905,Cu3Ni1,-1.4,2,"{'*CO': 0.9999387214837251, '*CHO': 2.4020263775100456e-09, '*COH': 3.8538353632477296e-07, '*CH2O': 2.553469672523916e-10, '*CHOH': 1.2148983912284952e-08, '*C': 9.63121190336897e-11, '*CH3O': 4.092161989873118e-12, '*CH2OH': 1.0107608613683327e-10, '*CH': 1.7069093779179024e-07, '*O': 1.0099518498475897e-15, '*CH3OH': 1.1577181857213665e-11, '*CH2': 3.643671042624455e-08, '*OH': 1.37286996156818e-13, '*CH3': 6.062913778559023e-05, '*H2O': 1.3857597776569877e-11, '*CH4': 3.287550787257628e-08}",-55653.41911436403,3.3610401563522384e-08,0.00021347058114507935,55653.41861307557
906,Cu3Ni1,-1.4,3,"{'*CO': 0.9999593956404247, '*CHO': 1.175548662608975e-09, '*COH': 2.4338294758320156e-07, '*CH2O': 1.18936487315495e-10, '*CHOH': 5.091169594911636e-09, '*C': 2.949562427692797e-11, '*CH3O': 1.6149022168534386e-12, '*CH2OH': 2.8325393069325878e-11, '*CH': 9.437965450010725e-08, '*O': 2.6820941505423934e-16, '*CH3OH': 2.695754107429708e-12, '*CH2': 1.7525238407332986e-08, '*OH': 2.805172445482505e-14, '*CH3': 4.022684645331122e-05, '*H2O': 5.22126913259886e-12, '*CH4': 1.2394750728776642e-08}",-20982.476566839076,1.5655181427227753e-08,4.970675964450593e-05,20982.47649231033
907,Cu3Ni1,-1.4,4,"{'*CO': 0.999976079166984, '*CHO': 5.808719669032208e-10, '*COH': 1.3870744243111292e-07, '*CH2O': 5.6376285194755634e-11, '*CHOH': 1.895242231242864e-09, '*C': 7.918287883561053e-12, '*CH3O': 6.536747481893247e-13, '*CH2OH': 7.037816925087385e-12, '*CH': 4.671495505257987e-08, '*O': 7.362920320379586e-17, '*CH3OH': 5.671147247914396e-13, '*CH2': 7.533733704402225e-09, '*OH': 5.343493752858335e-15, '*CH3': 2.3720144241896703e-05, '*H2O': 1.7151288326920007e-12, '*CH4': 4.072518594118933e-09}",-6894.167968512603,7.420607358075648e-09,1.0456975745071089e-05,6894.168004587791
908,Cu3Ni1,-1.4,5,"{'*CO': 0.9999860906438627, '*CHO': 2.9005663007832714e-10, '*COH': 7.945437152430114e-08, '*CH2O': 2.7225379712546463e-11, '*CHOH': 6.974043337552519e-10, '*C': 2.0791454412243854e-12, '*CH3O': 2.7182630408451815e-13, '*CH2OH': 1.7211210701121056e-12, '*CH': 2.299636536261105e-08, '*O': 2.095770581312716e-17, '*CH3OH': 1.2040916739681753e-13, '*CH2': 3.216026176303797e-09, '*OH': 1.0704024213793552e-15, '*CH3': 1.3801022523718158e-05, '*H2O': 5.451842272043825e-13, '*CH4': 1.2946431761718663e-09}",-2191.6378393674063,3.5835786682893994e-09,2.2202134557796465e-06,2191.6379441014087
909,Cu3Ni1,-1.4,6,"{'*CO': 0.9999920172018135, '*CHO': 1.464804059767977e-10, '*COH': 4.576474504052831e-08, '*CH2O': 1.3408104463696292e-11, '*CHOH': 2.541802075261022e-10, '*C': 5.353230178479181e-13, '*CH3O': 1.1628460440939154e-13, '*CH2OH': 4.1729981357631106e-13, '*CH': 1.1264579857301678e-08, '*O': 6.20141345839107e-18, '*CH3OH': 2.639377068248964e-14, '*CH2': 1.364190637562056e-09, '*OH': 2.341545346934648e-16, '*CH3': 7.923482639417349e-06, '*H2O': 1.6767650478628858e-13, '*CH4': 3.981942367258878e-10}",-674.0832361573737,1.7648604958172595e-09,4.866722865453072e-07,674.0834578429075
910,Cu3Ni1,-1.3,0,"{'*CO': 0.9999282395761212, '*CHO': 3.0022735884320575e-09, '*COH': 4.6003100753835733e-07, '*CH2O': 3.245832850323411e-10, '*CHOH': 1.6386689021458177e-08, '*C': 1.4296889576485076e-10, '*CH3O': 5.4840418189586456e-12, '*CH2OH': 1.5365385127574734e-10, '*CH': 2.1168104240139102e-07, '*O': 1.5321203518940863e-15, '*CH3OH': 1.862936921527512e-11, '*CH2': 4.716252239284336e-08, '*OH': 2.3069784452524573e-13, '*CH3': 7.096339637291963e-05, '*H2O': 1.9252230315535896e-11, '*CH4': 4.565770049585897e-08}",-77291.8399929156,4.27237286901517e-08,0.0003435052089358948,77291.83981112819
911,Cu3Ni1,-1.3,1,"{'*CO': 0.9999522929512231, '*CHO': 1.4652412565258108e-09, '*COH': 2.899469993036663e-07, '*CH2O': 1.5040937595646233e-10, '*CHOH': 6.895032500868834e-09, '*C': 4.410588443386736e-11, '*CH3O': 2.1480367032593973e-12, '*CH2OH': 4.340824713133306e-11, '*CH': 1.1720054468468583e-07, '*O': 4.0300011895144906e-16, '*CH3OH': 4.363780094758115e-12, '*CH2': 2.2726503806159256e-08, '*OH': 4.711853654396187e-14, '*CH3': 4.7246448808616744e-05, '*H2O': 7.321585800385128e-12, '*CH4': 1.7378346706317382e-08}",-29418.97247170026,1.9797844396635026e-08,8.046333592288771e-05,29418.972186662424
912,Cu3Ni1,-1.3,2,"{'*CO': 0.9999717812324725, '*CHO': 7.217919038977621e-10, '*COH': 1.650009973197696e-07, '*CH2O': 7.090011404333247e-11, '*CHOH': 2.5771054716626457e-09, '*C': 1.192771609115804e-11, '*CH3O': 8.625123148675559e-13, '*CH2OH': 1.0853551034570333e-11, '*CH': 5.8115950182451836e-08, '*O': 1.094642907342912e-16, '*CH3OH': 9.189265251629643e-13, '*CH2': 9.79226736253943e-09, '*OH': 8.895636720463565e-15, '*CH3': 2.797512097935152e-05, '*H2O': 2.4295632058617833e-12, '*CH4': 5.768620808563778e-09}",-9765.41714318281,9.332326635939782e-09,1.6944000860964107e-05,9765.417462137746
913,Cu3Ni1,-1.3,3,"{'*CO': 0.999983524932646, '*CHO': 3.5922261647047245e-10, '*COH': 9.436253071180345e-08, '*CH2O': 3.4038387591923027e-11, '*CHOH': 9.515058383418143e-10, '*C': 3.152654932557934e-12, '*CH3O': 3.5563155941214423e-13, '*CH2OH': 2.665339364128793e-12, '*CH': 2.865547316041093e-08, '*O': 3.080134586784472e-17, '*CH3OH': 1.941236352277234e-13, '*CH2': 4.188908666470709e-09, '*OH': 1.7477539038044274e-15, '*CH3': 1.6344151006002812e-05, '*H2O': 7.80191915234243e-13, '*CH4': 1.852676057428558e-09}",-3136.304803003625,4.480350355634136e-09,3.5794276825872545e-06,3136.304540664317
914,Cu3Ni1,-1.3,4,"{'*CO': 0.9999905063100211, '*CHO': 1.8076420763968403e-10, '*COH': 5.425661504521498e-08, '*CH2O': 1.666038708369292e-11, '*CHOH': 3.4775345352561725e-10, '*C': 8.16440300569488e-13, '*CH3O': 1.507874721475879e-13, '*CH2OH': 6.474320466751292e-13, '*CH': 1.4057449116777665e-08, '*O': 9.002989752528962e-18, '*CH3OH': 4.201975698098703e-14, '*CH2': 1.78025027361492e-09, '*OH': 3.7049647523301053e-16, '*CH3': 9.422316030258926e-06, '*H2O': 2.424187787260231e-13, '*CH4': 5.756858018579234e-10}",-974.5504261033384,2.1929467426693945e-09,7.747983967892127e-07,974.5502194120655
915,Cu3Ni1,-1.3,5,"{'*CO': 0.9999946003951119, '*CHO': 9.203571072009466e-11, '*COH': 3.1377315953324427e-08, '*CH2O': 8.320791412271812e-12, '*CHOH': 1.2603913916327686e-10, '*C': 2.077062271657824e-13, '*CH3O': 6.582343604880326e-14, '*CH2OH': 1.567586450960144e-13, '*CH': 6.864234688039224e-09, '*O': 2.7399686655261896e-18, '*CH3OH': 9.561911915954177e-15, '*CH2': 7.521113707172658e-10, '*OH': 8.798760145409856e-17, '*CH3': 5.360164083037825e-06, '*H2O': 7.287886961281143e-14, '*CH4': 1.730730561593338e-10}",-292.98718555018576,1.0952358028843783e-09,1.7631120584712482e-07,292.9868674397987
916,Cu3Ni1,-1.3,6,"{'*CO': 0.9999969687698157, '*CHO': 4.7440729835863476e-11, '*COH': 1.825727321750519e-08, '*CH2O': 4.2433748268357516e-12, '*CHOH': 4.5374209836096076e-11, '*C': 5.205277796963457e-14, '*CH3O': 2.961287788161114e-14, '*CH2OH': 3.8151307265794904e-14, '*CH': 3.33757299761254e-09, '*O': 8.69998597149719e-19, '*CH3OH': 2.3490217894825413e-15, '*CH2': 3.16031780070887e-10, '*OH': 2.398958763985153e-17, '*CH3': 3.0091580441723595e-06, '*H2O': 2.1198341895494998e-14, '*CH4': 5.0342339146578567e-11}",-85.22239033165998,5.585401442168727e-10,4.331339463332728e-08,85.22206969402802
917,Cu3Ni1,-1.2,0,"{'*CO': 0.9999667527036143, '*CHO': 8.977813708586465e-10, '*COH': 1.9637186547872965e-07, '*CH2O': 8.932238322815635e-11, '*CHOH': 3.5001824562313143e-09, '*C': 1.79278960698138e-11, '*CH3O': 1.140967993400221e-12, '*CH2OH': 1.6709161302788956e-11, '*CH': 7.226031650794538e-08, '*O': 1.6329243719723656e-16, '*CH3OH': 1.4893885790097804e-12, '*CH2': 1.2719094433718322e-08, '*OH': 1.486487880933997e-14, '*CH3': 3.2951052284076086e-05, '*H2O': 3.4307792153518897e-12, '*CH4': 8.145285141385768e-09}",-13788.758045157085,1.175718357344639e-08,2.7462697695636097e-05,13788.758344316966
918,Cu3Ni1,-1.2,1,"{'*CO': 0.9999805104183683, '*CHO': 4.45353498161384e-10, '*COH': 1.1212589378461746e-07, '*CH2O': 4.263530715710908e-11, '*CHOH': 1.2969262914397902e-09, '*C': 4.771081598304273e-12, '*CH3O': 4.665227971824517e-13, '*CH2OH': 4.123228281773495e-12, '*CH': 3.5689793762336476e-08, '*O': 4.5433984931370066e-17, '*CH3OH': 3.13686633604237e-13, '*CH2': 5.45268499730289e-09, '*OH': 2.8745410710476102e-15, '*CH3': 1.9331154533541964e-05, '*H2O': 1.1129801737931387e-12, '*CH4': 2.6428575513983713e-09}",-4473.964093486625,5.611931912698818e-09,5.7840387063813745e-06,4473.964269457929
919,Cu3Ni1,-1.2,2,"{'*CO': 0.9999887236085481, '*CHO': 2.2332337860382187e-10, '*COH': 6.435987159559867e-08, '*CH2O': 2.074166064323286e-11, '*CHOH': 4.753945557867171e-10, '*C': 1.2430600205724521e-12, '*CH3O': 1.9607483895196247e-13, '*CH2OH': 1.0041607628458436e-12, '*CH': 1.7534978479990345e-08, '*O': 1.3120967237404772e-17, '*CH3OH': 6.721758119378868e-14, '*CH2': 2.3218811927494557e-09, '*OH': 5.927040008031261e-16, '*CH3': 1.11903966617084e-05, '*H2O': 3.493705187548163e-13, '*CH4': 8.296614014529735e-10}",-1404.493078030348,2.7301500809457335e-09,1.2394187374420377e-06,1404.4930611633556
920,Cu3Ni1,-1.2,3,"{'*CO': 0.9999935604515625, '*CHO': 1.1328469227532968e-10, '*COH': 3.7152177763038316e-08, '*CH2O': 1.0293761480705066e-11, '*CHOH': 1.7271584616868562e-10, '*C': 3.1789407702849087e-13, '*CH3O': 8.481443207769197e-14, '*CH2OH': 2.43165010197444e-13, '*CH': 8.57422758633333e-09, '*O': 3.942693591675257e-18, '*CH3OH': 1.5017009045496774e-14, '*CH2': 9.826843759890633e-10, '*OH': 1.3541085635851692e-16, '*CH3': 6.392221628924768e-06, '*H2O': 1.0611084022525671e-13, '*CH4': 2.519913777515055e-10}",-426.5837195703988,1.3549307465384657e-09,2.768972352287673e-07,426.5838168451544
921,Cu3Ni1,-1.2,4,"{'*CO': 0.9999963703332051, '*CHO': 5.816800579994259e-11, '*COH': 2.1575833038821688e-08, '*CH2O': 5.215361252190237e-12, '*CHOH': 6.229809091977017e-11, '*C': 8.001490063463138e-14, '*CH3O': 3.779866464221723e-14, '*CH2OH': 5.903044937415023e-14, '*CH': 4.174359991419804e-09, '*O': 1.2353190205365034e-18, '*CH3OH': 3.593317339390419e-15, '*CH2': 4.135889841687992e-10, '*OH': 3.5331512590839495e-17, '*CH3': 3.6032828905951455e-06, '*H2O': 3.118166908596974e-14, '*CH4': 7.405084503310384e-11}",-125.35714881855547,6.864792163820267e-10,6.62568447260253e-08,125.35703350459416
922,Cu3Ni1,-1.2,5,"{'*CO': 0.9999979806441679, '*CHO': 3.024848899695472e-11, '*COH': 1.2609275028758384e-08, '*CH2O': 2.699210957595739e-12, '*CHOH': 2.2341262938378084e-11, '*C': 1.987699089357464e-14, '*CH3O': 1.7370916811758232e-14, '*CH2OH': 1.4494032554654833e-14, '*CH': 2.0240874189602628e-09, '*O': 4.042992316844858e-19, '*CH3OH': 9.421955674999975e-16, '*CH2': 1.7318270167046992e-10, '*OH': 1.0611419325916353e-17, '*CH3': 2.0044671457981335e-06, '*H2O': 8.865367130463895e-15, '*CH4': 2.1053752390496815e-11}",-35.64054837690046,3.5528741604274086e-10,1.7373056571726812e-08,35.640861663448355
923,Cu3Ni1,-1.2,6,"{'*CO': 0.9999988912218483, '*CHO': 1.593775858540526e-11, '*COH': 7.416420138867534e-09, '*CH2O': 1.4276990004926314e-12, '*CHOH': 7.974656893777533e-12, '*C': 4.8858045423279765e-15, '*CH3O': 8.23789938453762e-15, '*CH2OH': 3.633332891493814e-15, '*CH': 9.77611150026979e-10, '*O': 1.3842641952430284e-19, '*CH3OH': 2.73573500875289e-16, '*CH2': 7.216607144099168e-11, '*OH': 3.613964019532743e-18, '*CH3': 1.100279226527929e-06, '*H2O': 2.4382825980845844e-15, '*CH4': 5.790523874957759e-12}",-9.80228884027769,1.8792287699648586e-10,5.0443963771160105e-09,9.802492961917947
924,Cu3Ni1,-1.1,0,"{'*CO': 0.9999866229505054, '*CHO': 2.7620810042743073e-10, '*COH': 7.638598148888403e-08, '*CH2O': 2.587214613484723e-11, '*CHOH': 6.49333002591434e-10, '*C': 1.8892270543301022e-12, '*CH3O': 2.556686893649138e-13, '*CH2OH': 1.5565873237522148e-12, '*CH': 2.1862790335565103e-08, '*O': 1.9195494660593933e-17, '*CH3OH': 1.0795409935642943e-13, '*CH2': 3.0265269112862423e-09, '*OH': 9.576056346069386e-16, '*CH3': 1.3273301780443572e-05, '*H2O': 5.019177550625741e-13, '*CH4': 1.1919033496785504e-09}",-2017.7148049311115,3.4054574066777153e-09,1.9905556128283004e-06,2017.7147181294933
